group_ID,site,week_time,date,weather,time_block,hours_spent_on_site,start_time,activity,sex,age,dogs,dog_size,observer,confirmed,group_size,people_per_hour
HR_AU17_9pm_16,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,5,152
HR_AU17_9pm_16,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,5,152
HR_AU17_9pm_16,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,5,152
HR_AU17_9pm_16,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,5,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
HR_AU17_9pm_17,HR,WE,08-17-2024,dark,21:00:00,0.25,21:25:00,wheels,M,A,0,NA,NL,Y,8,152
LL_AU17_9pm_1,LL,WE,08-17-2024,dark,21:00:00,0.25,21:45:00,walk,M,A,0,NA,NL,N,2,8
LL_AU17_9pm_1,LL,WE,08-17-2024,dark,21:00:00,0.25,21:45:00,walk,M,A,0,NA,NL,N,2,8
BL_JU27_8am_1,BL,WE,07-27-2024,sunny,08:00:00,0.5,07:40:00,walk,M,A,0,NA,NL,N,2,10
BL_JU27_8am_1,BL,WE,07-27-2024,sunny,08:00:00,0.5,07:40:00,walk,M,A,0,NA,NL,N,2,10
BL_JU27_8am_2,BL,WE,07-27-2024,sunny,08:00:00,0.5,07:40:00,walk,M,A,0,NA,NL,N,3,10
BL_JU27_8am_2,BL,WE,07-27-2024,sunny,08:00:00,0.5,07:40:00,walk,M,A,0,NA,NL,N,3,10
BL_JU27_8am_2,BL,WE,07-27-2024,sunny,08:00:00,0.5,07:40:00,walk,F,A,0,NA,NL,N,3,10
AQ_JU27_8am_1,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,M,A,0,NA,NL,N,2,60
AQ_JU27_8am_1,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,F,A,0,NA,NL,N,2,60
AQ_JU27_8am_2,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,F,A,0,NA,NL,N,1,60
AQ_JU27_8am_3,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,M,A,0,NA,NL,N,4,60
AQ_JU27_8am_3,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,M,A,0,NA,NL,N,4,60
AQ_JU27_8am_3,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,M,A,0,NA,NL,N,4,60
AQ_JU27_8am_3,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,F,A,0,NA,NL,N,4,60
AQ_JU27_8am_4,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,M,A,0,NA,NL,N,1,60
AQ_JU27_8am_5,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,F,A,0,NA,NL,N,2,60
AQ_JU27_8am_5,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,walk,F,A,0,NA,NL,N,2,60
AQ_JU27_8am_6,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,run,M,A,0,NA,NL,N,1,60
AQ_JU27_8am_7,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,run,M,A,0,NA,NL,N,1,60
AQ_JU27_8am_8,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,run,M,A,0,NA,NL,N,1,60
AQ_JU27_8am_9,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,wheels,F,A,0,NA,NL,N,2,60
AQ_JU27_8am_9,AQ,WE,07-27-2024,sunny,08:00:00,0.25,08:22:00,wheels,F,A,0,NA,NL,N,2,60
HR_JU27_8am_1,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_1,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_2,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_2,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_2,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_2,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_3,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_4,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_5,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,3,352.94117647058823
HR_JU27_8am_5,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,3,352.94117647058823
HR_JU27_8am_5,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,3,352.94117647058823
HR_JU27_8am_6,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_7,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_8,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_9,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_9,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_10,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_10,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_11,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_11,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_12,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_13,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_14,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_14,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_15,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_15,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_15,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_15,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,F,C,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_16,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_17,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_18,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,walk,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_19,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,F,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_20,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,F,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_21,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_22,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_23,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_24,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,F,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_25,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,run,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_26,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_26,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_26,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_26,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,4,352.94117647058823
HR_JU27_8am_27,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_28,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_29,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_29,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_30,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_30,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_31,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_32,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_33,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_33,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_34,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_35,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_36,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_37,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,1,352.94117647058823
HR_JU27_8am_38,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_38,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_39,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,M,A,0,NA,NL,N,2,352.94117647058823
HR_JU27_8am_39,HR,WE,07-27-2024,sunny,08:00:00,0.17,08:47:00,wheels,F,A,0,NA,NL,N,2,352.94117647058823
TL_JU27_10am_1,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,M,A,1,M,NL,N,2,40
TL_JU27_10am_1,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,F,A,1,M,NL,N,2,40
TL_JU27_10am_2,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,M,A,0,NA,NL,N,1,40
TL_JU27_10am_3,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,M,A,2,S,NL,N,1,40
TL_JU27_10am_4,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,M,A,0,NA,NL,N,2,40
TL_JU27_10am_4,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,F,A,0,NA,NL,N,2,40
TL_JU27_10am_5,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,walk,M,A,0,NA,NL,N,1,40
TL_JU27_10am_6,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,run,M,A,0,NA,NL,N,1,40
TL_JU27_10am_7,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,wheels,M,A,0,NA,NL,N,2,40
TL_JU27_10am_7,TL,WE,07-27-2024,sunny,10:00:00,0.25,09:10:00,wheels,M,A,0,NA,NL,N,2,40
AQ_JU27_10am_1,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_1,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_1,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_2,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,1,168
AQ_JU27_10am_3,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,2,168
AQ_JU27_10am_3,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_4,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_4,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_5,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,4,168
AQ_JU27_10am_5,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,4,168
AQ_JU27_10am_5,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,4,168
AQ_JU27_10am_5,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,C,0,NA,NL,N,4,168
AQ_JU27_10am_6,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_6,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_6,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,3,168
AQ_JU27_10am_7,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_7,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_8,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,1,168
AQ_JU27_10am_9,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,4,168
AQ_JU27_10am_9,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,4,168
AQ_JU27_10am_9,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,4,168
AQ_JU27_10am_9,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,C,0,NA,NL,N,4,168
AQ_JU27_10am_10,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,2,168
AQ_JU27_10am_10,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_11,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,3,168
AQ_JU27_10am_11,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,3,168
AQ_JU27_10am_11,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,3,168
AQ_JU27_10am_12,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,5,168
AQ_JU27_10am_12,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,5,168
AQ_JU27_10am_12,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,5,168
AQ_JU27_10am_12,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,5,168
AQ_JU27_10am_12,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,C,0,NA,NL,N,5,168
AQ_JU27_10am_13,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,1,168
AQ_JU27_10am_14,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,1,168
AQ_JU27_10am_15,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_15,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,3,168
AQ_JU27_10am_15,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,3,168
AQ_JU27_10am_16,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,M,A,0,NA,NL,N,2,168
AQ_JU27_10am_16,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,2,168
AQ_JU27_10am_17,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,walk,F,A,0,NA,NL,N,1,168
AQ_JU27_10am_18,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,wheels,M,A,0,NA,NL,N,2,168
AQ_JU27_10am_18,AQ,WE,07-27-2024,sunny,10:00:00,0.25,10:10:00,wheels,F,A,0,NA,NL,N,2,168
HR_JU27_10am_1,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,1,852.9411764705882
HR_JU27_10am_2,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_2,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_2,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_2,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_3,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_3,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_4,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_4,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_4,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_4,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_5,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,1,852.9411764705882
HR_JU27_10am_6,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,1,852.9411764705882
HR_JU27_10am_7,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,1,852.9411764705882
HR_JU27_10am_8,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_8,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_8,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_9,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_9,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_9,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_10,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_10,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_11,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_11,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_11,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_12,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_12,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_12,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,C,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_12,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,C,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_13,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,1,852.9411764705882
HR_JU27_10am_14,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_14,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_15,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_15,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,2,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,U,V,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_16,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,U,V,0,NA,NL,N,8,852.9411764705882
HR_JU27_10am_17,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_17,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_17,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_18,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_18,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_18,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_18,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,4,852.9411764705882
HR_JU27_10am_19,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,M,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_19,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,3,852.9411764705882
HR_JU27_10am_19,HR,WE,07-27-2024,sunny,10:00:00,0.17,10:35:00,walk,F,A,0,NA,NL,N,3,852.9411764705882
